FEC_NAC,GENERO,EDO_CIVIL,NIV_ESTUDIOS,PUESTO,TIPO_CASA,DEP_ECONOMICOS,SUELDO_SOL,ESTADO,CP,DOM_ANIOS,DOM_MESES,TRA_ANIOS,TRA_MESES,HIJOS,CAP_PAGO,PUNTOS_BURO,OTRA_CUENTA,CLASE,CLASE2
12/11/1999,MASCULINO,SOLTERO,BACHILLERATO,LAVA CARROS,PADRES,0,4000,COLIMA,28000,0,1,3,0,NO,1000,0,SI,PERDIDOS,V1F1
14/02/1976,MASCULINO,CASADO,BACHILLERATO,PROPIETARIO1,FAMILIARES,0,35000,COLIMA,28000,1,0,1,0,NO,1834.72,255.4,NO,PERDIDOS,V0F0
19/07/1963,FEMENINO,CASADO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,3000,COLIMA,28600,10,0,0,3,SINODATOS,780,0,SI,PERDIDOS,V0F0
13/09/1995,FEMENINO,SOLTERO,SECUNDARIA,SECRETARIO,PROPIA,0,7200,COLIMA,28000,0,3,6,0,SINODATOS,1800,0,NO,POTENCIALES,V3F2
18/12/1985,FEMENINO,SOLTERO,SECUNDARIA,AYUDANTE EN GENERAL,FAMILIARES,0,6000,COLIMA,28000,13,0,6,0,SINODATOS,1090.34,0,NO,POTENCIALES,V1F1
28/07/1987,FEMENINO,CASADO,BACHILLERATO,SUPERVISOR,PROPIA,0,8000,COLIMA,28123,3,0,0,1,SINODATOS,2080,86.36,SI,POTENCIALES,V3F1
31/10/2000,MASCULINO,SOLTERO,BACHILLERATO,CHOFER,PADRES,0,6000,COLIMA,28000,18,0,5,0,NO,1500,0,NO,POTENCIALES,V2F1
15/06/1952,FEMENINO,VIUDO,PRIMARIA,DUENOPEQUENEG,PROPIA,0,12000,COLIMA,28000,45,0,35,0,SINODATOS,2565.06,200,NO,POTENCIALES,V3F1
19/12/1984,MASCULINO,CASADO,LICENCIATURA,DISGRAF,PAGANDOLA,2,8800,COLIMA,28954,7,7,5,7,NO,2250,147,SI,POTENCIALES,V1F1
08/11/1980,FEMENINO,SEPARADO,LICENCIATURA,PROFESOR,PROPIA,0,3500,COLIMA,28000,6,9,6,0,SINODATOS,1050,521.9,NO,PERDIDOS,V0F0
12/07/2000,MASCULINO,SOLTERO,BACHILLERATO,OPERARIO DE PRODUCCION,PADRES,0,4300,COLIMA,28048,0,6,0,7,SINODATOS,1048.41,113.85,NO,PERDIDOS,V1F1
06/02/1990,MASCULINO,CASADO,BACHILLERATO,COMERCIANTE,RENTADA,3,20000,COLIMA,25048,4,0,6,0,SINODATOS,700.34,150,NO,POTENCIALES,V1F1
12/11/1994,MASCULINO,SOLTERO,BACHILLERATO,EJECUTIVOTRAFICO,PROPIA,0,16000,COLIMA,28100,2,1,4,0,NO,1872.17,302.4,NO,POTENCIALES,V3F1
23/10/1969,MASCULINO,CASADO,BACHILLERATO,SOLDADOR,RENTADA,0,8000,COLIMA,28000,2,0,5,0,SINODATOS,910.51,0,NO,POTENCIALES,V1F1
29/01/1950,MASCULINO,CASADO,PRIMARIA,CARPINTERO,PROPIA,0,10000,COLIMA,28000,43,0,40,0,SINODATOS,1179.46,-52.78,NO,CAMPEONES,V4F4
20/05/1991,MASCULINO,SOLTERO,BACHILLERATO,MUSICO,PADRES,0,9000,COLIMA,28000,27,0,11,11,NO,1258.09,156.42,NO,POTENCIALES,V3F1
20/12/1991,FEMENINO,UNIONLIBRE,LICENCIATURA,PROMOTOR,PADRES,0,15200,COLIMA,28000,1,5,1,6,SINODATOS,1090.34,0,NO,POTENCIALES,V2F2
02/05/1967,FEMENINO,CASADO,SECUNDARIA,RANCHERO,PROPIA,0,8000,COLIMA,28000,22,0,6,0,SINODATOS,1965.77,90.16,NO,PERDIDOS,V1F1
05/09/1950,FEMENINO,CASADO,BACHILLERATO,JUBILADO,PROPIA,0,4800,COLIMA,28100,68,0,30,0,NO,1440,388,NO,POTENCIALES,V1F1
06/11/1968,MASCULINO,UNIONLIBRE,SECUNDARIA,OPERADORMAQ,PROPIA,0,5000,COLIMA,28134,25,0,1,0,SINODATOS,1300,0,SI,POTENCIALES,V1F1
04/10/1999,MASCULINO,SOLTERO,BACHILLERATO,BODEGUERO,PADRES,0,3750,COLIMA,28980,1,3,0,3,NO,937.5,0,SI,POTENCIALES,V3F2
04/10/1999,MASCULINO,SOLTERO,BACHILLERATO,ALMACENISTA,FAMILIARES,0,7000,COLIMA,28980,2,0,0,2,NO,1506.79,-38.16,SI,POTENCIALES,V3F2
12/09/1987,FEMENINO,SOLTERO,BACHILLERATO,OPERARIO DE PRODUCCION,PADRES,0,4193,COLIMA,28000,30,0,2,0,SINODATOS,1257.9,123.72,NO,POTENCIALES,V1F1
02/05/1980,FEMENINO,DIVORCIADO,BACHILLERATO,SECRETARIA,FAMILIARES,0,6000,COLIMA,28000,1,0,5,0,SINODATOS,1258.09,390,NO,POTENCIALES,V2F2
17/10/1985,FEMENINO,CASADO,SECUNDARIA,ENCARGADO DE COCINA,FAMILIARES,0,5200,COLIMA,28000,15,0,2,0,SINODATOS,1090.34,42.3,NO,POTENCIALES,V3F2
26/09/1967,FEMENINO,VIUDO,CARRERATECNICA,SECRETARIA,PADRES,0,6500,COLIMA,28040,13,0,5,0,SINODATOS,1258.09,0,SI,POTENCIALES,V3F2
09/03/1969,FEMENINO,SEPARADO,SECUNDARIA,VENDEDOR,PROPIA,0,36000,COLIMA,28000,20,0,5,0,SINODATOS,1258.09,419.48,SI,POTENCIALES,V3F1
29/06/2001,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,6000,COLIMA,28000,3,2,0,8,NO,1048.41,0,NO,POTENCIALES,V2F2
27/03/1983,FEMENINO,CASADO,SECUNDARIA,COMERCIANTE,PROPIA,0,4000,COLIMA,28000,9,1,0,3,SINODATOS,1040,-63.36,SI,POTENCIALES,V1F2
04/11/1980,FEMENINO,CASADO,BACHILLERATO,PROPIETARIO1,PROPIA,0,10000,COLIMA,28000,0,10,1,0,SINODATOS,1965.77,405.16,SI,POTENCIALES,V1F1
12/12/1980,FEMENINO,CASADO,CARRERATECNICA,AMACASA,PROPIA,0,0,COLIMA,28000,7,0,1,0,SINODATOS,500,39.8,NO,POTENCIALES,V1F1
26/12/1979,MASCULINO,CASADO,LICENCIATURA,FARMACEUTICO,PROPIA,0,14000,COLIMA,28000,1,6,14,0,SINODATOS,1965.77,170.82,NO,POTENCIALES,V1F1
05/09/1986,MASCULINO,UNIONLIBRE,BACHILLERATO,ENCARGADO DE COCINA,PROPIA,0,10000,COLIMA,28000,6,0,10,0,NO,1174.21,0,NO,POTENCIALES,V3F2
16/06/1980,MASCULINO,CASADO,BACHILLERATO,COMERCIANTE,PROPIA,0,10000,COLIMA,28110,10,1,18,0,NO,1258.09,460.5,SI,POTENCIALES,V2F1
22/02/1972,FEMENINO,CASADO,BACHILLERATO,MAESTRABAILE,PROPIA,0,4000,COLIMA,28000,20,0,1,0,SINODATOS,1160.74,0,NO,POTENCIALES,V1F1
27/08/1998,FEMENINO,SOLTERO,BACHILLERATO,ESTUDIANTE,FAMILIARES,0,0,COLIMA,28400,7,0,3,6,NO,500,15.04,NO,POTENCIALES,V1F1
02/10/1973,MASCULINO,SOLTERO,BACHILLERATO,INTENDENTE,PROPIA,0,10900,COLIMA,28000,46,0,3,0,SINODATOS,1006.47,0,SI,POTENCIALES,V2F1
29/10/1993,MASCULINO,SOLTERO,SECUNDARIA,TABLAROQUERO,PADRES,0,9000,COLIMA,28979,25,0,10,0,NO,1834.72,0,NO,POTENCIALES,V2F2
29/06/1999,MASCULINO,SOLTERO,BACHILLERATO,CAJERO,FAMILIARES,0,5000,COLIMA,28100,20,0,1,0,NO,922.6,0,NO,POTENCIALES,V3F2
15/03/1962,FEMENINO,CASADO,CARRERATECNICA,CONTROLCALIDAD,FAMILIARES,0,6000,COLIMA,28000,6,0,15,0,SINODATOS,1800,340.5,SI,POTENCIALES,V2F2
18/04/1971,MASCULINO,UNIONLIBRE,BACHILLERATO,PROPIETARIO1,PADRES,0,20000,COLIMA,28000,20,0,15,0,SINODATOS,500,0,NO,POTENCIALES,V1F1
14/03/1992,FEMENINO,SOLTERO,BACHILLERATO,PROPIETARIO1,RENTADA,0,8000,COLIMA,28500,2,0,0,6,SINODATOS,1365.67,0,SI,ATENCION MEDIA,V2F1
12/08/1988,FEMENINO,CASADO,BACHILLERATO,AUXADMVO,PADRES,0,6000,COLIMA,28988,0,6,4,2,SINODATOS,1680,0,SI,POTENCIALES,V2F2
21/11/1990,MASCULINO,CASADO,PRIMARIA,CHOFER,PAGANDOLA,0,12000,COLIMA,28000,3,0,4,0,SINODATOS,1330.72,196,NO,POTENCIALES,V2F1
09/06/1990,FEMENINO,SOLTERO,BACHILLERATO,AUXCONTAB,PROPIA,0,8000,COLIMA,28134,0,1,3,6,SINODATOS,1834.72,0,SI,POTENCIALES,V1F1
04/08/1987,MASCULINO,UNIONLIBRE,SECUNDARIA,CHOFER,PROPIA,0,16000,COLIMA,28910,14,2,1,0,SINODATOS,500,0,NO,POTENCIALES,V1F1
29/11/1972,FEMENINO,CASADO,BACHILLERATO,DUENOPEQUENEG,FAMILIARES,2,12000,COLIMA,28078,1,0,5,5,SINODATOS,1965.77,636.96,SI,POTENCIALES,V3F2
03/01/2000,FEMENINO,SOLTERO,BACHILLERATO,ESTILISTA,FAMILIARES,0,4800,COLIMA,28000,19,0,1,0,NO,1048.41,0,NO,POTENCIALES,V2F2
01/01/1972,FEMENINO,CASADO,BACHILLERATO,ASISTEDUCATIVO,PROPIA,0,5400,COLIMA,28500,8,0,9,0,SINODATOS,1620,2.7,SI,PERDIDOS,V2F1
05/07/1994,MASCULINO,CASADO,LICENCIATURA,ANALISTA,PAGANDOLA,0,15000,COLIMA,28000,0,3,3,0,SINODATOS,1365.77,194,NO,PERDIDOS,V1F1
29/09/1965,FEMENINO,VIUDO,PRIMARIA,PENSIONADO,PROPIA,0,3500,COLIMA,28000,21,0,4,0,SINODATOS,980,0,SI,PERDIDOS,V0F0
13/04/1970,MASCULINO,CASADO,BACHILLERATO,MECANICO,RENTADA,0,12000,COLIMA,28000,2,0,15,0,SINODATOS,1313.67,0,SI,POTENCIALES,V1F1
25/09/1993,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,8000,COLIMA,28000,1,0,1,0,NO,1174.21,0,SI,POTENCIALES,V1F1
16/04/1989,FEMENINO,DIVORCIADO,LICENCIATURA,PROFESOR,FAMILIARES,0,9000,COLIMA,28000,1,4,0,6,SINODATOS,1965.77,514.22,NO,POTENCIALES,V2F2
16/03/1999,MASCULINO,SOLTERO,BACHILLERATO,CAPTURISTA,FAMILIARES,0,4500,COLIMA,28000,15,0,0,9,NO,1048.41,0,NO,POTENCIALES,V2F2
21/08/1958,MASCULINO,CASADO,POSTGRADO,JUBILADO,PROPIA,0,27000,COLIMA,28000,1,6,1,6,SINODATOS,1965.77,196,SI,POTENCIALES,V1F1
14/11/1977,FEMENINO,SOLTERO,SECUNDARIA,PROPIETARIOTDA,PROPIA,0,12000,COLIMA,28068,6,2,6,0,SINODATOS,1834.72,9.9,SI,PERDIDOS,V1F1
02/02/1974,FEMENINO,SOLTERO,LICENCIATURA,PROPIETARIOTDA,PROPIA,0,20000,COLIMA,28983,1,11,3,0,SINODATOS,2555.51,885,SI,POTENCIALES,V1F1
02/01/1991,MASCULINO,SOLTERO,BACHILLERATO,AYUDANTECOCINA,PADRES,0,6000,COLIMA,28000,25,0,0,4,NO,500,0,SI,POTENCIALES,V1F1
20/09/1962,MASCULINO,UNIONLIBRE,BACHILLERATO,CAMPESINO,PROPIA,0,10000,COLIMA,28000,40,0,30,0,SINODATOS,1090.34,0,NO,PERDIDOS,V1F1
13/11/1990,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PRESTADA,0,6000,COLIMA,28500,1,0,1,0,SINODATOS,1258.09,427.9,SI,PERDIDOS,V1F1
17/02/1996,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,6000,COLIMA,28000,23,0,2,0,NO,1048.41,0,NO,POTENCIALES,V1F1
13/09/1997,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,6000,COLIMA,28530,21,0,1,0,NO,1048.41,408,SI,POTENCIALES,V1F1
20/07/1957,MASCULINO,VIUDO,LICENCIATURA,ASISMEDICO,RENTADA,0,24000,COLIMA,28000,4,0,5,0,SINODATOS,1470.6,403.84,NO,POTENCIALES,V1F1
18/10/1970,FEMENINO,CASADO,SECUNDARIA,VENDENDOMICLIO,PROPIA,0,5000,COLIMA,28000,4,0,0,6,SINODATOS,1500,1217.5,NO,POTENCIALES,V2F2
13/09/1953,FEMENINO,CASADO,LICENCIATURA,JUBILADO,PROPIA,0,25000,COLIMA,28110,11,0,5,0,SINDATO,1965.77,1471.58,SI,ATENCION MEDIA,V1F1
02/09/1970,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,RENTADA,0,6500,COLIMA,28000,8,0,14,0,NO,791.29,629.42,SI,POTENCIALES,V2F2
01/02/1960,MASCULINO,CASADO,LICENCIATURA,JUBILADO,PROPIA,0,18000,COLIMA,28000,30,0,2,0,SINODATOS,1756.3,1333.68,SI,PERDIDOS,V1F1
05/03/1956,MASCULINO,UNIONLIBRE,LICENCIATURA,JUBILADO,RENTADA,0,15000,COLIMA,28000,7,11,1,0,NO,1391.67,134.64,SI,POTENCIALES,V1F1
05/03/1956,MASCULINO,UNIONLIBRE,LICENCIATURA,JUBILADO,RENTADA,0,15000,COLIMA,28000,8,0,2,0,NO,1722.24,130.96,SI,POTENCIALES,V1F1
19/06/1974,FEMENINO,CASADO,LICENCIATURA,JEFEAREACONLIC,PROPIA,0,20000,COLIMA,28010,0,4,20,0,SINODATOS,4144.2,1353.16,SI,PERDIDOS,V0F0
17/08/1968,FEMENINO,CASADO,CARRERATECNICA,SECRETARIA,PROPIA,0,14000,COLIMA,28000,24,0,39,0,SINODATOS,1091.29,167.24,SI,CAMPEONES,V5F5
10/09/1971,FEMENINO,SOLTERO,CARRERATECNICA,SECRETARIA,PROPIA,2,12000,COLIMA,28984,2,6,23,0,SINODATOS,1018.54,-248.42,SI,POTENCIALES,V2F2
22/12/1964,FEMENINO,SOLTERO,LICENCIATURA,JEFEAREACONLIC,PROPIA,0,16000,COLIMA,28014,9,0,24,0,SINODATOS,2864.65,763.42,SI,PERDIDOS,V1F1
31/05/1973,FEMENINO,SOLTERO,SECUNDARIA,COMERCIANTE,PROPIA,0,13000,COLIMA,28050,21,0,0,5,SINODATOS,1124.03,1257.2,NO,POTENCIALES,V2F3
02/10/1965,FEMENINO,CASADO,BACHILLERATO,JUBILADO,PROPIA,0,26000,COLIMA,28000,0,3,0,7,SINODATOS,1965.77,1079.34,SI,POTENCIALES,V1F1
21/05/1956,FEMENINO,VIUDO,BACHILLERATO,COMDIFDOMICILIO,PROPIA,0,44000,COLIMA,28000,0,2,8,0,SINODATOS,1965.77,967.84,SI,POTENCIALES,V3F2
21/04/1969,FEMENINO,SOLTERO,LICENCIATURA,JEFEAREACONLIC,PROPIA,1,25000,COLIMA,28080,10,0,24,0,SINODATOS,4144.2,297,SI,POTENCIALES,V1F1
27/12/1938,FEMENINO,SOLTERO,PRIMARIA,EMPLEADO EN GENERAL,PROPIA,0,4300,COLIMA,28000,40,0,15,0,NO,1091.29,0,SI,POTENCIALES,V1F1
17/06/1951,FEMENINO,DIVORCIADO,BACHILLERATO,COMERCIANTE,PROPIA,0,8000,COLIMA,28077,37,0,10,0,SINODATOS,1569.9,760,SI,POTENCIALES,V1F1
13/10/1965,MASCULINO,SOLTERO,LICENCIATURA,AGENTE DE VENTAS,PROPIA,0,8000,COLIMA,28984,12,0,13,0,SINODATOS,1705.15,451.09,SI,LEALTAD,V3F4
28/03/1961,FEMENINO,CASADO,LICENCIATURA,JUBILADO,PROPIA,0,24000,COLIMA,28000,30,0,5,0,SINODATOS,1756.3,1100,NO,CAMPEONES,V4F4
08/11/1964,FEMENINO,SOLTERO,LICENCIATURA,SECRETARIA,PADRES,0,10000,COLIMA,28000,0,11,26,0,NO,1091.29,411.92,SI,POTENCIALES,V2F3
28/10/1964,MASCULINO,CASADO,LICENCIATURA,DIRECTOR,PROPIA,3,38000,COLIMA,28000,0,7,25,0,SINODATOS,3273.89,748.98,SI,POTENCIALES,V1F1
10/01/1965,FEMENINO,SEPARADO,BACHILLERATO,JUBILADO,PROPIA,0,24000,COLIMA,28000,35,0,10,0,SINODATOS,2190.72,51.48,NO,POTENCIALES,V2F1
24/10/1963,MASCULINO,CASADO,LICENCIATURA,ASESORDIV,PROPIA,0,18000,COLIMA,28978,26,0,1,2,SINODATOS,2152.64,0,SI,POTENCIALES,V3F1
15/06/1969,MASCULINO,CASADO,BACHILLERATO,OPERADORGRAL,PROPIA,0,25000,COLIMA,28048,15,0,25,0,SINODATOS,1091.29,647.44,SI,PERDIDOS,V1F1
09/09/1951,MASCULINO,CASADO,MAESTRIA,PENSIONADO,PROPIA,0,18000,COLIMA,28450,40,0,13,0,SINODATOS,5400,1251.52,SI,POTENCIALES,V1F1
29/08/1969,FEMENINO,CASADO,LICENCIATURA,TRABAJADORSOCIAL,PROPIA,0,10000,COLIMA,28000,3,7,17,0,SINODATOS,1705.15,166,SI,CAMPEONES,V5F5
02/03/1964,MASCULINO,CASADO,PRIMARIA,JEFEAREASINLIC,PROPIA,4,20000,COLIMA,28048,25,0,18,0,NO,2830.5,0,SI,POTENCIALES,V1F1
03/05/1985,MASCULINO,UNIONLIBRE,SECUNDARIA,MECANICO,FAMILIARES,0,7794,COLIMA,28048,0,7,10,0,SINODATOS,2182.32,-8.44,SI,POTENCIALES,V2F1
11/05/1977,MASCULINO,CASADO,LICENCIATURA,SUPERVISOR,PROPIA,0,18000,COLIMA,28979,1,4,20,4,SINODATOS,2529.08,250,SI,PERDIDOS,V1F1
11/05/1977,MASCULINO,DIVORCIADO,LICENCIATURA,VENDEDOR,PROPIA,0,18000,COLIMA,28979,7,0,23,0,SINDATO,1572.48,196,SI,PERDIDOS,V1F1
18/09/1971,FEMENINO,SOLTERO,CARRERATECNICA,EMPLEADO EN GENERAL,PROPIA,0,5000,COLIMA,28000,8,0,2,0,SINODATOS,1018.54,0,NO,PERDIDOS,V1F1
05/11/1944,FEMENINO,UNIONLIBRE,PRIMARIA,COMERCIANTE,PROPIA,0,9800,COLIMA,28000,38,0,3,0,SINODATOS,1124.03,93.1,NO,PERDIDOS,V0F0
24/01/1982,MASCULINO,CASADO,SECUNDARIA,AYUDANTE EN GENERAL,FAMILIARES,0,6000,COLIMA,28000,2,6,0,2,NO,500,3.84,SI,PERDIDOS,V1F1
02/03/1986,FEMENINO,SOLTERO,LICENCIATURA,ADMINISTRACION,PADRES,0,20000,COLIMA,28000,33,0,12,0,NO,3774.3,726.34,NO,POTENCIALES,V2F1
20/11/1966,MASCULINO,CASADO,LICENCIATURA,EMPLEADO EN GENERAL,PAGANDOLA,1,18000,COLIMA,28984,10,0,20,0,SINODATOS,524.03,493,NO,PERDIDOS,V1F1
14/07/1983,FEMENINO,SOLTERO,LICENCIATURA,PROFESOR,PROPIA,0,8000,COLIMA,28050,25,0,5,0,SINDATO,2400,166,NO,PERDIDOS,V0F0
04/07/1948,FEMENINO,CASADO,PRIMARIA,VENDENDOMICLIO,PROPIA,0,4000,COLIMA,28500,50,0,20,0,SINODATOS,1200,0,NO,POTENCIALES,V1F1
04/07/1948,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,PROPIA,0,4000,COLIMA,28000,50,0,30,0,SINODATOS,1120,22,NO,POTENCIALES,V1F1
14/06/1971,FEMENINO,UNIONLIBRE,BACHILLERATO,CAJERO,PAGANDOLA,0,5200,COLIMA,28000,2,0,13,0,SINODATOS,764.03,297,SI,PERDIDOS,V1F1
15/05/1988,FEMENINO,SOLTERO,CARRERATECNICA,PROFESOR,PROPIA,0,8800,COLIMA,28078,5,0,2,6,NO,1703.67,5.88,NO,POTENCIALES,V1F1
28/04/1972,MASCULINO,CASADO,SECUNDARIA,ALBANIL,PROPIA,0,10000,COLIMA,28550,15,9,25,0,SINODATOS,1639.21,11.76,SI,POTENCIALES,V3F1
23/05/1979,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,6800,COLIMA,28984,17,0,2,0,NO,1018.54,0,NO,LEALTAD,V3F3
28/05/1988,MASCULINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,PROPIA,0,10000,COLIMA,28970,0,3,2,6,NO,1091.29,857.62,SI,POTENCIALES,V1F1
02/04/1959,FEMENINO,CASADO,PRIMARIA,ARRENDATARIO,PROPIA,0,11000,JALISCO,48970,10,0,10,0,SINODATOS,1705.15,754.12,NO,CAMPEONES,V5F5
05/12/1989,MASCULINO,SOLTERO,BACHILLERATO,CAJERO,PROPIA,0,12500,COLIMA,28979,10,0,6,0,NO,1091.29,243.54,NO,PERDIDOS,V1F1
16/06/1988,MASCULINO,SOLTERO,MAESTRIA,JEFE DE OFICINA,PROPIA,0,16000,COLIMA,28060,29,0,9,0,NO,1756.3,1079.92,NO,POTENCIALES,V1F2
13/03/1984,FEMENINO,SOLTERO,MAESTRIA,ASISMEDICO,FAMILIARES,0,8000,COLIMA,28017,2,0,5,0,SINODATOS,2247.84,194.14,NO,PERDIDOS,V0F0
11/10/1973,FEMENINO,SOLTERO,SECUNDARIA,ARRENDATARIO,PROPIA,0,4000,COLIMA,28000,8,0,8,0,SINODATOS,500,0,NO,PERDIDOS,V0F0
01/10/1976,FEMENINO,UNIONLIBRE,LICENCIATURA,JEFEAREACONLIC,FAMILIARES,0,22000,COLIMA,28983,4,0,13,0,SINODATOS,3302.51,1330.48,NO,POTENCIALES,V2F2
02/12/1959,FEMENINO,SOLTERO,PRIMARIA,COMERCIANTE,PROPIA,0,12000,COLIMA,28134,29,0,20,0,SINDATO,1258.09,237.5,SI,PERDIDOS,V1F1
12/10/1981,MASCULINO,SOLTERO,CARRERATECNICA,ALMACENISTA,PADRES,0,10000,COLIMA,28979,25,8,7,0,NO,1808.1,487,NO,POTENCIALES,V1F1
23/09/1963,FEMENINO,SOLTERO,BACHILLERATO,SOCIOPEQNEG,PAGANDOLA,1,7000,COLIMA,28000,8,0,2,0,SINODATOS,1400,-194.52,SI,POTENCIALES,V1F2
26/03/1952,FEMENINO,CASADO,LICENCIATURA,PROPIETARIO1,PROPIA,0,15000,COLIMA,28140,15,0,30,0,SINODATOS,1639.21,0,NO,POTENCIALES,V2F2
22/08/1975,FEMENINO,CASADO,LICENCIATURA,ENCAREA,PROPIA,0,18000,COLIMA,28500,9,1,15,0,SINODATOS,1705.15,0,SI,CAMPEONES,V4F5
18/11/1985,FEMENINO,CASADO,LICENCIATURA,ADMINISTRADOR,PADRES,0,11000,COLIMA,28046,5,0,8,6,NO,1978.77,285.59,NO,CAMPEONES,V4F4
11/01/1977,FEMENINO,CASADO,LICENCIATURA,COORDINADOR,PAGANDOLA,0,7000,COLIMA,28984,11,0,13,0,SINODATOS,500,258,NO,PERDIDOS,V1F2
25/09/1979,FEMENINO,SOLTERO,MAESTRIA,PROFESOR,PROPIA,0,10600,COLIMA,28989,4,0,13,0,NO,1965.77,387.36,SI,POTENCIALES,V1F2
27/08/1987,FEMENINO,SOLTERO,LICENCIATURA,COMERCIANTE,PADRES,0,10000,COLIMA,28000,0,5,15,0,SINDATO,1569.9,0,NO,POTENCIALES,V2F1
25/04/1947,FEMENINO,VIUDO,SECUNDARIA,DUEÑO DE TAXI,PROPIA,0,10000,COLIMA,28000,40,0,42,0,SINODATOS,1756.3,130.9,SI,POTENCIALES,V2F2
16/07/1975,FEMENINO,CASADO,SECUNDARIA,COMERCIANTE,PROPIA,0,18000,COLIMA,28000,8,10,16,0,SINODATOS,1258.09,1222.3,SI,PERDIDOS,V1F1
24/06/1969,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,4400,COLIMA,28000,25,0,0,5,NO,1124.03,620.46,SI,POTENCIALES,V1F1
24/06/1969,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,4400,COLIMA,28000,2,1,1,6,NO,1124.03,483.66,SI,POTENCIALES,V1F1
24/06/1969,FEMENINO,UNIONLIBRE,SECUNDARIA,INTENDENTE,FAMILIARES,0,600,COLIMA,28984,0,7,1,6,SINODATOS,500,733.5,SI,POTENCIALES,V1F1
03/12/1975,FEMENINO,SOLTERO,CARRERATECNICA,ESTILISTA,FAMILIARES,0,12000,COLIMA,28000,1,0,14,0,SINODATOS,1091.29,781.28,SI,ATENCION ALTA,V3F2
11/12/1980,FEMENINO,SOLTERO,CARRERATECNICA,ESTILISTA,PADRES,0,4000,COLIMA,28000,34,0,5,0,NO,1040,370,SI,POTENCIALES,V1F1
01/07/1956,MASCULINO,DIVORCIADO,PREESCOLAR,CASEVIGILANCIA,FAMILIARES,0,7500,COLIMA,28000,6,0,27,0,NO,1023.09,-41.47,SI,PERDIDOS,V1F1
26/01/1972,MASCULINO,CASADO,SECUNDARIA,MECANICO,PROPIA,0,8000,COLIMA,28063,23,0,8,0,SINODATOS,2338.2,0,SI,PERDIDOS,V0F0
12/08/1960,MASCULINO,CASADO,PRIMARIA,PROPIETARIO1,PROPIA,0,50000,COLIMA,28017,9,0,13,0,NO,2650.5,665.5,SI,POTENCIALES,V1F1
25/03/1966,MASCULINO,SOLTERO,BACHILLERATO,ABARROTERO,PROPIA,0,4000,COLIMA,28600,3,5,15,0,NO,974.16,-69.3,SI,PERDIDOS,V1F1
30/12/1972,FEMENINO,CASADO,SECUNDARIA,COMERCIANTE,PROPIA,2,6000,COLIMA,28973,23,0,5,0,SINODATOS,1091.29,948.2,SI,POTENCIALES,V2F2
02/01/1960,FEMENINO,CASADO,SECUNDARIA,VENDENDOMICLIO,PROPIA,0,3000,COLIMA,28040,12,0,10,0,SINODATOS,840,941.7,SI,POTENCIALES,V2F2
27/05/1988,FEMENINO,DIVORCIADO,LICENCIATURA,ENFERMERO CON TITULO,PADRES,1,7000,COLIMA,28130,2,0,0,4,SINODATOS,1820,102.96,SI,CAMPEONES,V4F4
26/05/1983,MASCULINO,CASADO,LICENCIATURA,ENCDOCOMPRAS,PROPIA,0,15000,COLIMA,28000,8,0,0,6,NO,4500,246.44,SI,CAMPEONES,V5F5
27/05/1986,MASCULINO,CASADO,SECUNDARIA,DUENOPEQUENEG,PROPIA,0,18000,COLIMA,28040,12,0,10,0,SINODATOS,719.7,21.2,SI,POTENCIALES,V1F1
07/02/1990,FEMENINO,SOLTERO,BACHILLERATO,COCINERO,PRESTADA,0,8000,COLIMA,28000,0,10,9,0,NO,1965.77,0,SI,POTENCIALES,V1F1
12/07/1991,FEMENINO,SOLTERO,LICENCIATURA,TRABAJADORSOCIAL,PADRES,0,5000,COLIMA,28985,16,0,1,0,NO,1500,198,NO,PERDIDOS,V1F1
12/07/1991,FEMENINO,SOLTERO,LICENCIATURA,COMDIFDOMICILIO,PADRES,0,5000,COLIMA,28984,0,7,1,0,NO,1400,0,NO,PERDIDOS,V1F1
08/10/1970,FEMENINO,UNIONLIBRE,BACHILLERATO,EMPDOMESTICA,FAMILIARES,0,4000,COLIMA,28979,2,0,0,6,SINODATOS,727.53,0,NO,PERDIDOS,V1F1
18/08/1973,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,FAMILIARES,0,2000,COLIMA,28070,4,0,0,3,SINODATOS,500,0,NO,CAMPEONES,V4F5
